ID,Nome,Preço,Quantidade
49192,Alho,143.36,48192
49193,Cenoura,286.72,48193
49194,Batata,573.44,48194
49195,Repolho,1146.88,48195
49196,Maionese,1.12,48196
49197,Ketchup,2.24,48197
49198,Mostarda,4.48,48198
49199,Macarrão,8.96,48199
49200,Miojo,17.92,48200
49201,Sabão,35.84,48201
49202,Perfume,71.68,48202
49203,Shampoo,143.36,48203
49204,Condicionador,286.72,48204
49205,Gilete,573.44,48205
49206,Talheres,1.12,48206
49207,Refrigerante,2.24,48207
49208,Torta,4.48,48208
49209,Frango,8.96,48209
49210,Carne,17.92,48210
49211,Vassoura,35.84,48211
49212,Bucha,71.68,48212
49213,Limpeza,143.36,48213
49214,Sabonete,286.72,48214
49215,Pão,573.44,48215
49216,Alho,1146.88,48216
49217,Cenoura,1.12,48217
49218,Batata,2.24,48218
49219,Repolho,4.48,48219
49220,Maionese,8.96,48220
49221,Ketchup,17.92,48221
49222,Mostarda,35.84,48222
49223,Macarrão,71.68,48223
49224,Miojo,143.36,48224
49225,Sabão,286.72,48225
49226,Perfume,573.44,48226
49227,Shampoo,1.12,48227
49228,Condicionador,2.24,48228
49229,Gilete,4.48,48229
49230,Talheres,8.96,48230
49231,Refrigerante,17.92,48231
49232,Torta,35.84,48232
49233,Frango,71.68,48233
49234,Carne,143.36,48234
49235,Vassoura,286.72,48235
49236,Bucha,573.44,48236
49237,Limpeza,1146.88,48237
49238,Sabonete,1.12,48238
49239,Pão,2.24,48239
49240,Alho,4.48,48240
49241,Cenoura,8.96,48241
49242,Batata,17.92,48242
49243,Repolho,35.84,48243
49244,Maionese,71.68,48244
49245,Ketchup,143.36,48245
49246,Mostarda,286.72,48246
49247,Macarrão,573.44,48247
49248,Miojo,1.12,48248
49249,Sabão,2.24,48249
49250,Perfume,4.48,48250
49251,Shampoo,8.96,48251
49252,Condicionador,17.92,48252
49253,Gilete,35.84,48253
49254,Talheres,71.68,48254
49255,Refrigerante,143.36,48255
49256,Torta,286.72,48256
49257,Frango,573.44,48257
49258,Carne,1146.88,48258
49259,Vassoura,1.12,48259
49260,Bucha,2.24,48260
49261,Limpeza,4.48,48261
49262,Sabonete,8.96,48262
49263,Pão,17.92,48263
49264,Alho,35.84,48264
49265,Cenoura,71.68,48265
49266,Batata,143.36,48266
49267,Repolho,286.72,48267
49268,Maionese,573.44,48268
49269,Ketchup,1.12,48269
49270,Mostarda,2.24,48270
49271,Macarrão,4.48,48271
49272,Miojo,8.96,48272
49273,Sabão,17.92,48273
49274,Perfume,35.84,48274
49275,Shampoo,71.68,48275
49276,Condicionador,143.36,48276
49277,Gilete,286.72,48277
49278,Talheres,573.44,48278
49279,Refrigerante,1146.88,48279
49280,Torta,1.12,48280
49281,Frango,2.24,48281
49282,Carne,4.48,48282
49283,Vassoura,8.96,48283
49284,Bucha,17.92,48284
49285,Limpeza,35.84,48285
49286,Sabonete,71.68,48286
49287,Pão,143.36,48287
49288,Alho,286.72,48288
49289,Cenoura,573.44,48289
49290,Batata,1.12,48290
49291,Repolho,2.24,48291
49292,Maionese,4.48,48292
49293,Ketchup,8.96,48293
49294,Mostarda,17.92,48294
49295,Macarrão,35.84,48295
49296,Miojo,71.68,48296
49297,Sabão,143.36,48297
49298,Perfume,286.72,48298
49299,Shampoo,573.44,48299
49300,Condicionador,1146.88,48300
49301,Gilete,1.12,48301
49302,Talheres,2.24,48302
49303,Refrigerante,4.48,48303
49304,Torta,8.96,48304
49305,Frango,17.92,48305
49306,Carne,35.84,48306
49307,Vassoura,71.68,48307
49308,Bucha,143.36,48308
49309,Limpeza,286.72,48309
49310,Sabonete,573.44,48310
49311,Pão,1.12,48311
49312,Alho,2.24,48312
49313,Cenoura,4.48,48313
49314,Batata,8.96,48314
49315,Repolho,17.92,48315
49316,Maionese,35.84,48316
49317,Ketchup,71.68,48317
49318,Mostarda,143.36,48318
49319,Macarrão,286.72,48319
49320,Miojo,573.44,48320
49321,Sabão,1146.88,48321
49322,Perfume,1.12,48322
49323,Shampoo,2.24,48323
49324,Condicionador,4.48,48324
49325,Gilete,8.96,48325
49326,Talheres,17.92,48326
49327,Refrigerante,35.84,48327
49328,Torta,71.68,48328
49329,Frango,143.36,48329
49330,Carne,286.72,48330
49331,Vassoura,573.44,48331
49332,Bucha,1.12,48332
49333,Limpeza,2.24,48333
49334,Sabonete,4.48,48334
49335,Pão,8.96,48335
49336,Alho,17.92,48336
49337,Cenoura,35.84,48337
49338,Batata,71.68,48338
49339,Repolho,143.36,48339
49340,Maionese,286.72,48340
49341,Ketchup,573.44,48341
49342,Mostarda,1146.88,48342
49343,Macarrão,1.12,48343
49344,Miojo,2.24,48344
49345,Sabão,4.48,48345
49346,Perfume,8.96,48346
49347,Shampoo,17.92,48347
49348,Condicionador,35.84,48348
49349,Gilete,71.68,48349
49350,Talheres,143.36,48350
49351,Refrigerante,286.72,48351
49352,Torta,573.44,48352
49353,Frango,1.12,48353
49354,Carne,2.24,48354
49355,Vassoura,4.48,48355
49356,Bucha,8.96,48356
49357,Limpeza,17.92,48357
49358,Sabonete,35.84,48358
49359,Pão,71.68,48359
49360,Alho,143.36,48360
49361,Cenoura,286.72,48361
49362,Batata,573.44,48362
49363,Repolho,1146.88,48363
49364,Maionese,1.12,48364
49365,Ketchup,2.24,48365
49366,Mostarda,4.48,48366
49367,Macarrão,8.96,48367
49368,Miojo,17.92,48368
49369,Sabão,35.84,48369
49370,Perfume,71.68,48370
49371,Shampoo,143.36,48371
49372,Condicionador,286.72,48372
49373,Gilete,573.44,48373
49374,Talheres,1.12,48374
49375,Refrigerante,2.24,48375
49376,Torta,4.48,48376
49377,Frango,8.96,48377
49378,Carne,17.92,48378
49379,Vassoura,35.84,48379
49380,Bucha,71.68,48380
49381,Limpeza,143.36,48381
49382,Sabonete,286.72,48382
49383,Pão,573.44,48383
49384,Alho,1146.88,48384
49385,Cenoura,1.12,48385
49386,Batata,2.24,48386
49387,Repolho,4.48,48387
49388,Maionese,8.96,48388
49389,Ketchup,17.92,48389
49390,Mostarda,35.84,48390
49391,Macarrão,71.68,48391
49392,Miojo,143.36,48392
49393,Sabão,286.72,48393
49394,Perfume,573.44,48394
49395,Shampoo,1.12,48395
49396,Condicionador,2.24,48396
49397,Gilete,4.48,48397
49398,Talheres,8.96,48398
49399,Refrigerante,17.92,48399
49400,Torta,35.84,48400
49401,Frango,71.68,48401
49402,Carne,143.36,48402
49403,Vassoura,286.72,48403
49404,Bucha,573.44,48404
49405,Limpeza,1146.88,48405
49406,,1.12,48406
49407,,2.24,48407
49408,,4.48,48408
49409,,8.96,48409
49410,,17.92,48410
49411,Sabonete,35.84,48411
49412,Pão,71.68,48412
49413,Alho,143.36,48413
49414,Cenoura,286.72,48414
49415,Batata,573.44,48415
49416,Repolho,1.12,48416
49417,Maionese,2.24,48417
49418,Ketchup,4.48,48418
49419,Mostarda,8.96,48419
49420,Macarrão,17.92,48420
49421,Miojo,35.84,48421
49422,Sabão,71.68,48422
49423,Perfume,143.36,48423
49424,Shampoo,286.72,48424
49425,Condicionador,573.44,48425
49426,Gilete,1146.88,48426
49427,Talheres,1.12,48427
49428,Refrigerante,2.24,48428
49429,Torta,4.48,48429
49430,Frango,8.96,48430
49431,Carne,17.92,48431
49432,Vassoura,35.84,48432
49433,Bucha,71.68,48433
49434,Limpeza,143.36,48434
49435,Sabonete,286.72,48435
49436,Pão,573.44,48436
49437,Alho,1.12,48437
49438,Cenoura,2.24,48438
49439,Batata,4.48,48439
49440,Repolho,8.96,48440
49441,Maionese,17.92,48441
49442,Ketchup,35.84,48442
49443,Mostarda,71.68,48443
49444,Macarrão,143.36,48444
49445,Miojo,286.72,48445
49446,Sabão,573.44,48446
49447,Perfume,1146.88,48447
49448,Shampoo,1.12,48448
49449,Condicionador,2.24,48449
49450,Gilete,4.48,48450
49451,Talheres,8.96,48451
49452,Refrigerante,17.92,48452
49453,Torta,35.84,48453
49454,Frango,71.68,48454
49455,Carne,143.36,48455
49456,Vassoura,286.72,48456
49457,Bucha,573.44,48457
49458,Limpeza,1.12,48458
49459,Sabonete,2.24,48459
49460,Pão,4.48,48460
49461,Alho,8.96,48461
49462,Cenoura,17.92,48462
49463,Batata,35.84,48463
49464,Repolho,71.68,48464
49465,Maionese,143.36,48465
49466,Ketchup,286.72,48466
49467,Mostarda,573.44,48467
49468,Macarrão,1146.88,48468
49469,Miojo,1.12,48469
49470,Sabão,2.24,48470
49471,Perfume,4.48,48471
49472,Shampoo,8.96,48472
49473,Condicionador,17.92,48473
49474,Gilete,35.84,48474
49475,Talheres,71.68,48475
49476,Refrigerante,143.36,48476
49477,Torta,286.72,48477
49478,Frango,573.44,48478
49479,Carne,1.12,48479
49480,Vassoura,2.24,48480
49481,Bucha,4.48,48481
49482,Limpeza,8.96,48482
49483,Sabonete,17.92,48483
49484,Pão,35.84,48484
49485,Alho,71.68,48485
49486,Cenoura,143.36,48486
49487,Batata,286.72,48487
49488,Repolho,573.44,48488
49489,Maionese,1146.88,48489
49490,Ketchup,1.12,48490
49491,Mostarda,2.24,48491
49492,Macarrão,4.48,48492
49493,Miojo,8.96,48493
49494,Sabão,17.92,48494
49495,Perfume,35.84,48495
49496,Shampoo,71.68,48496
49497,Condicionador,143.36,48497
49498,Gilete,286.72,48498
49499,Talheres,573.44,48499
49500,Refrigerante,1.12,48500
49501,Torta,2.24,48501
49502,Frango,4.48,48502
49503,Carne,8.96,48503
49504,Vassoura,17.92,48504
49505,Bucha,35.84,48505
49506,Limpeza,71.68,48506
49507,Sabonete,143.36,48507
49508,Pão,286.72,48508
49509,Alho,573.44,48509
49510,Cenoura,1146.88,48510
49511,Batata,1.12,48511
49512,Repolho,2.24,48512
49513,Maionese,4.48,48513
49514,Ketchup,8.96,48514
49515,Mostarda,17.92,48515
49516,Macarrão,35.84,48516
49517,Miojo,71.68,48517
49518,Sabão,143.36,48518
49519,Perfume,286.72,48519
49520,Shampoo,573.44,48520
49521,Condicionador,1.12,48521
49522,Gilete,2.24,48522
49523,Talheres,4.48,48523
49524,Refrigerante,8.96,48524
49525,Torta,17.92,48525
49526,Frango,35.84,48526
49527,Carne,71.68,48527
49528,Vassoura,143.36,48528
49529,Bucha,286.72,48529
49530,Limpeza,573.44,48530
49531,Sabonete,1146.88,48531
49532,Pão,1.12,48532
49533,Alho,2.24,48533
49534,Cenoura,4.48,48534
49535,Batata,8.96,48535
49536,Repolho,17.92,48536
49537,Maionese,35.84,48537
49538,Ketchup,71.68,48538
49539,Mostarda,143.36,48539
49540,Macarrão,286.72,48540
49541,Miojo,573.44,48541
49542,Sabão,1.12,48542
49543,Perfume,2.24,48543
49544,Shampoo,4.48,48544
49545,Condicionador,8.96,48545
49546,Gilete,17.92,48546
49547,Talheres,35.84,48547
49548,Refrigerante,71.68,48548
49549,Torta,143.36,48549
49550,Frango,286.72,48550
49551,Carne,573.44,48551
49552,Vassoura,1146.88,48552
49553,Bucha,1.12,48553
49554,Limpeza,2.24,48554
49555,Sabonete,4.48,48555
49556,Pão,8.96,48556
49557,Alho,17.92,48557
49558,Cenoura,35.84,48558
49559,Batata,71.68,48559
49560,Repolho,143.36,48560
49561,Maionese,286.72,48561
49562,Ketchup,573.44,48562
49563,Mostarda,1.12,48563
49564,Macarrão,2.24,48564
49565,Miojo,4.48,48565
49566,Sabão,8.96,48566
49567,Perfume,17.92,48567
49568,Shampoo,35.84,48568
49569,Condicionador,71.68,48569
49570,Gilete,143.36,48570
49571,Talheres,286.72,48571
49572,Refrigerante,573.44,48572
49573,Torta,1146.88,48573
49574,Frango,1.12,48574
49575,Carne,2.24,48575
49576,Vassoura,4.48,48576
49577,Bucha,8.96,48577
49578,Limpeza,17.92,48578
49579,Sabonete,35.84,48579
49580,Pão,71.68,48580
49581,Alho,143.36,48581
49582,Cenoura,286.72,48582
49583,Batata,573.44,48583
49584,Repolho,1.12,48584
49585,Maionese,2.24,48585
49586,Ketchup,4.48,48586
49587,Mostarda,8.96,48587
49588,Macarrão,17.92,48588
49589,Miojo,35.84,48589
49590,Sabão,71.68,48590
49591,Perfume,143.36,48591
49592,Shampoo,286.72,48592
49593,Condicionador,573.44,48593
49594,Gilete,1146.88,48594
49595,Talheres,1.12,48595
49596,Refrigerante,2.24,48596
49597,Torta,4.48,48597
49598,Frango,8.96,48598
49599,Carne,17.92,48599
49600,Vassoura,35.84,48600
49601,Bucha,71.68,48601
49602,Limpeza,143.36,48602
49603,Sabonete,286.72,48603
49604,Pão,573.44,48604
49605,Alho,1.12,48605
49606,Cenoura,2.24,48606
49607,Batata,4.48,48607
49608,Repolho,8.96,48608
49609,Maionese,17.92,48609
49610,Ketchup,35.84,48610
49611,Mostarda,71.68,48611
49612,Macarrão,143.36,48612
49613,Miojo,286.72,48613
49614,Sabão,573.44,48614
49615,Perfume,1146.88,48615
49616,Shampoo,1.12,48616
49617,Condicionador,2.24,48617
49618,Gilete,4.48,48618
49619,Talheres,8.96,48619
49620,Refrigerante,17.92,48620
49621,Torta,35.84,48621
49622,Frango,71.68,48622
49623,Carne,143.36,48623
49624,Vassoura,286.72,48624
49625,Bucha,573.44,48625
49626,Limpeza,1.12,48626
49627,Sabonete,2.24,48627
49628,Pão,4.48,48628
49629,Alho,8.96,48629
49630,Cenoura,17.92,48630
49631,Batata,35.84,48631
49632,Repolho,71.68,48632
49633,Maionese,143.36,48633
49634,Ketchup,286.72,48634
49635,Mostarda,573.44,48635
49636,Macarrão,1146.88,48636
49637,Miojo,1.12,48637
49638,Sabão,2.24,48638
49639,Perfume,4.48,48639
49640,Shampoo,8.96,48640
49641,Condicionador,17.92,48641
49642,Gilete,35.84,48642
49643,Talheres,71.68,48643
49644,Refrigerante,143.36,48644
49645,Torta,286.72,48645
49646,Frango,573.44,48646
49647,Carne,1.12,48647
49648,Vassoura,2.24,48648
49649,Bucha,4.48,48649
49650,Limpeza,8.96,48650
49651,Sabonete,17.92,48651
49652,Pão,35.84,48652
49653,Alho,71.68,48653
49654,Cenoura,143.36,48654
49655,Batata,286.72,48655
49656,Repolho,573.44,48656
49657,Maionese,1146.88,48657
49658,Ketchup,1.12,48658
49659,Mostarda,2.24,48659
49660,Macarrão,4.48,48660
49661,Miojo,8.96,48661
49662,Sabão,17.92,48662
49663,Perfume,35.84,48663
49664,Shampoo,71.68,48664
49665,Condicionador,143.36,48665
49666,Gilete,286.72,48666
49667,Talheres,573.44,48667
49668,Refrigerante,1.12,48668
49669,Torta,2.24,48669
49670,Frango,4.48,48670
49671,Carne,8.96,48671
49672,Vassoura,17.92,48672
49673,Bucha,35.84,48673
49674,Limpeza,71.68,48674
49675,Sabonete,143.36,48675
49676,Pão,286.72,48676
49677,Alho,573.44,48677
49678,Cenoura,1146.88,48678
49679,Batata,1.12,48679
49680,Repolho,2.24,48680
49681,Maionese,4.48,48681
49682,Ketchup,8.96,48682
49683,Mostarda,17.92,48683
49684,Macarrão,35.84,48684
49685,Miojo,71.68,48685
49686,Sabão,143.36,48686
49687,Perfume,286.72,48687
49688,Shampoo,573.44,48688
49689,Condicionador,1.12,48689
49690,Gilete,2.24,48690
49691,Talheres,4.48,48691
49692,Refrigerante,8.96,48692
49693,Torta,17.92,48693
49694,Frango,35.84,48694
49695,Carne,71.68,48695
49696,Vassoura,143.36,48696
49697,Bucha,286.72,48697
49698,Limpeza,573.44,48698
49699,Sabonete,1146.88,48699
49700,Pão,1.12,48700
49701,Alho,2.24,48701
49702,Cenoura,4.48,48702
49703,Batata,8.96,48703
49704,Repolho,17.92,48704
49705,Maionese,35.84,48705
49706,Ketchup,71.68,48706
49707,Mostarda,143.36,48707
49708,Macarrão,286.72,48708
49709,Miojo,573.44,48709
49710,Sabão,1.12,48710
49711,Perfume,2.24,48711
49712,Shampoo,4.48,48712
49713,Condicionador,8.96,48713
49714,Gilete,17.92,48714
49715,Talheres,35.84,48715
49716,Refrigerante,71.68,48716
49717,Torta,143.36,48717
49718,Frango,286.72,48718
49719,Carne,573.44,48719
49720,Vassoura,1146.88,48720
49721,Bucha,1.12,48721
49722,Limpeza,2.24,48722
49723,Frango,4.48,48723
49724,Carne,8.96,48724
49725,Vassoura,17.92,48725
49726,Bucha,35.84,48726
49727,Limpeza,71.68,48727
49728,Sabonete,143.36,48728
49729,Pão,286.72,48729
49730,Alho,573.44,48730
49731,Cenoura,1.12,48731
49732,Batata,2.24,48732
49733,Repolho,4.48,48733
49734,Maionese,8.96,48734
49735,Ketchup,17.92,48735
49736,Mostarda,35.84,48736
49737,Macarrão,71.68,48737
49738,Miojo,143.36,48738
49739,Sabão,286.72,48739
49740,Perfume,573.44,48740
49741,Shampoo,1146.88,48741
49742,Condicionador,1.12,48742
49743,Gilete,2.24,48743
49744,Talheres,4.48,48744
49745,Refrigerante,8.96,48745
49746,Torta,17.92,48746
49747,Frango,35.84,48747
49748,Carne,71.68,48748
49749,Vassoura,143.36,48749
49750,Bucha,286.72,48750
49751,Limpeza,573.44,48751
49752,Sabonete,1.12,48752
49753,Pão,2.24,48753
49754,Alho,4.48,48754
49755,Cenoura,8.96,48755
49756,Batata,17.92,48756
49757,Repolho,35.84,48757
49758,Maionese,71.68,48758
49759,Ketchup,143.36,48759
49760,Mostarda,286.72,48760
49761,Macarrão,573.44,48761
49762,Miojo,1146.88,48762
49763,Sabão,1.12,48763
49764,Perfume,2.24,48764
49765,Shampoo,4.48,48765
49766,Condicionador,8.96,48766
49767,Gilete,17.92,48767
49768,Talheres,35.84,48768
49769,Refrigerante,71.68,48769
49770,Torta,143.36,48770
49771,Frango,286.72,48771
49772,Carne,573.44,48772
49773,Vassoura,1.12,48773
49774,Bucha,2.24,48774
49775,Limpeza,4.48,48775
49776,Sabonete,8.96,48776
49777,Pão,17.92,48777
49778,Alho,35.84,48778
49779,Cenoura,71.68,48779
49780,Batata,143.36,48780
49781,Repolho,286.72,48781
49782,Maionese,573.44,48782
49783,Ketchup,1146.88,48783
49784,Mostarda,1.12,48784
49785,Macarrão,2.24,48785
49786,Miojo,4.48,48786
49787,Sabão,8.96,48787
49788,Perfume,17.92,48788
49789,Shampoo,35.84,48789
49790,Condicionador,71.68,48790
49791,Gilete,143.36,48791
49792,Talheres,286.72,48792
49793,Refrigerante,573.44,48793
49794,Torta,1.12,48794
49795,Frango,2.24,48795
49796,Carne,4.48,48796
49797,Vassoura,8.96,48797
49798,Bucha,17.92,48798
49799,Limpeza,35.84,48799
49800,Sabonete,71.68,48800
49801,Pão,143.36,48801
49802,Alho,286.72,48802
49803,Cenoura,573.44,48803
49804,Batata,1146.88,48804
49805,Repolho,1.12,48805
49806,Maionese,2.24,48806
49807,Ketchup,4.48,48807
49808,Mostarda,8.96,48808
49809,Macarrão,17.92,48809
49810,Miojo,35.84,48810
49811,Sabão,71.68,48811
49812,Perfume,143.36,48812
49813,Shampoo,286.72,48813
49814,Condicionador,573.44,48814
49815,Gilete,1.12,48815
49816,Talheres,2.24,48816
49817,Refrigerante,4.48,48817
49818,Torta,8.96,48818
49819,Frango,17.92,48819
49820,Carne,35.84,48820
49821,Vassoura,71.68,48821
49822,Bucha,143.36,48822
49823,Limpeza,286.72,48823
49824,Sabonete,573.44,48824
49825,Pão,1146.88,48825
49826,Alho,1.12,48826
49827,Cenoura,2.24,48827
49828,Batata,4.48,48828
49829,Repolho,8.96,48829
49830,Maionese,17.92,48830
49831,Ketchup,35.84,48831
49832,Mostarda,71.68,48832
49833,Macarrão,143.36,48833
49834,Miojo,286.72,48834
49835,Sabão,573.44,48835
49836,Perfume,1.12,48836
49837,Shampoo,2.24,48837
49838,Condicionador,4.48,48838
49839,Gilete,8.96,48839
49840,Talheres,17.92,48840
49841,Refrigerante,35.84,48841
49842,Torta,71.68,48842
49843,Frango,143.36,48843
49844,Carne,286.72,48844
49845,Vassoura,573.44,48845
49846,Bucha,1146.88,48846
49847,Limpeza,1.12,48847
49848,Sabonete,2.24,48848
49849,Pão,4.48,48849
49850,Alho,8.96,48850
49851,Cenoura,17.92,48851
49852,Batata,35.84,48852
49853,Repolho,71.68,48853
49854,Maionese,143.36,48854
49855,Ketchup,286.72,48855
49856,Mostarda,573.44,48856
49857,Macarrão,1.12,48857
49858,Miojo,2.24,48858
49859,Sabão,4.48,48859
49860,Perfume,8.96,48860
49861,Shampoo,17.92,48861
49862,Condicionador,35.84,48862
49863,Gilete,71.68,48863
49864,Talheres,143.36,48864
49865,Refrigerante,286.72,48865
49866,Torta,573.44,48866
49867,Frango,1146.88,48867
49868,Carne,1.12,48868
49869,Vassoura,2.24,48869
49870,Bucha,4.48,48870
49871,Limpeza,8.96,48871
49872,Sabonete,17.92,48872
49873,Pão,35.84,48873
49874,Alho,71.68,48874
49875,Cenoura,143.36,48875
49876,Batata,286.72,48876
49877,Repolho,573.44,48877
49878,Maionese,1.12,48878
49879,Ketchup,2.24,48879
49880,Mostarda,4.48,48880
49881,Macarrão,8.96,48881
49882,Miojo,17.92,48882
49883,Sabão,35.84,48883
49884,Perfume,71.68,48884
49885,Shampoo,143.36,48885
49886,Condicionador,286.72,48886
49887,Gilete,573.44,48887
49888,Talheres,1146.88,48888
49889,Refrigerante,1.12,48889
49890,Torta,2.24,48890
49891,Frango,4.48,48891
49892,Carne,8.96,48892
49893,Vassoura,17.92,48893
49894,Bucha,35.84,48894
49895,Limpeza,71.68,48895
49896,Sabonete,143.36,48896
49897,Pão,286.72,48897
49898,Alho,573.44,48898
49899,Cenoura,1.12,48899
49900,Batata,2.24,48900
49901,Repolho,4.48,48901
49902,Maionese,8.96,48902
49903,Ketchup,17.92,48903
49904,Mostarda,35.84,48904
49905,Macarrão,71.68,48905
49906,Miojo,143.36,48906
49907,Sabão,286.72,48907
49908,Perfume,573.44,48908
49909,Shampoo,1146.88,48909
49910,Condicionador,1.12,48910
49911,Gilete,2.24,48911
49912,Talheres,4.48,48912
49913,Refrigerante,8.96,48913
49914,Torta,17.92,48914
49915,Frango,35.84,48915
49916,Carne,71.68,48916
49917,Vassoura,143.36,48917
49918,Bucha,286.72,48918
49919,Limpeza,573.44,48919
49920,Sabonete,1.12,48920
49921,Pão,2.24,48921
49922,Alho,4.48,48922
49923,Cenoura,8.96,48923
49924,Batata,17.92,48924
49925,Repolho,35.84,48925
49926,Maionese,71.68,48926
49927,Ketchup,143.36,48927
49928,Mostarda,286.72,48928
49929,Macarrão,573.44,48929
49930,Miojo,1146.88,48930
49931,Sabão,1.12,48931
49932,Perfume,2.24,48932
49933,Shampoo,4.48,48933
49934,Condicionador,8.96,48934
49935,Gilete,17.92,48935
49936,Talheres,35.84,48936
49937,Refrigerante,71.68,48937
49938,Torta,143.36,48938
49939,Frango,286.72,48939
49940,Carne,573.44,48940
49941,Vassoura,1.12,48941
49942,Bucha,2.24,48942
49943,Limpeza,4.48,48943
49944,Sabonete,8.96,48944
49945,Pão,17.92,48945
49946,Alho,35.84,48946
49947,Cenoura,71.68,48947
49948,Batata,143.36,48948
49949,Repolho,286.72,48949
49950,Maionese,573.44,48950
49951,Ketchup,1146.88,48951
49952,Mostarda,1.12,48952
49953,Macarrão,2.24,48953
49954,Miojo,4.48,48954
49955,Sabão,8.96,48955
49956,Perfume,17.92,48956
49957,Shampoo,35.84,48957
49958,Condicionador,71.68,48958
49959,Gilete,143.36,48959
49960,Talheres,286.72,48960
49961,Refrigerante,573.44,48961
49962,Torta,1.12,48962
49963,Frango,2.24,48963
49964,Carne,4.48,48964
49965,Vassoura,8.96,48965
49966,Bucha,17.92,48966
49967,Limpeza,35.84,48967
49968,Sabonete,71.68,48968
49969,Pão,143.36,48969
49970,Alho,286.72,48970
49971,Cenoura,573.44,48971
49972,Batata,1146.88,48972
49973,Repolho,1.12,48973
49974,Maionese,2.24,48974
49975,Ketchup,4.48,48975
49976,Mostarda,8.96,48976
49977,Macarrão,17.92,48977
49978,Miojo,35.84,48978
49979,Sabão,71.68,48979
49980,Perfume,143.36,48980
49981,Shampoo,286.72,48981
49982,Condicionador,573.44,48982
49983,Gilete,1.12,48983
49984,Talheres,2.24,48984
49985,Refrigerante,4.48,48985
49986,Torta,8.96,48986
49987,Frango,17.92,48987
49988,Carne,35.84,48988
49989,Vassoura,71.68,48989
49990,Bucha,143.36,48990
49991,Limpeza,286.72,48991
49992,Sabonete,573.44,48992
49993,Pão,1146.88,48993
49994,Alho,1.12,48994
49995,Cenoura,2.24,48995
49996,Batata,4.48,48996
49997,Repolho,8.96,48997
49998,Maionese,17.92,48998
49999,Ketchup,35.84,48999
50000,Mostarda,71.68,49000
50001,Macarrão,143.36,49001
50002,Miojo,286.72,49002
50003,Sabão,573.44,49003
50004,Perfume,1.12,49004
50005,Shampoo,2.24,49005
50006,Condicionador,4.48,49006
50007,Gilete,8.96,49007
